Time	Node	FaceId	FaceDescr	Type	Packets	Kilobytes	PacketRaw	KilobytesRaw
6	12	3	dev=net(3)	DropData	0	0	0	0
6	12	3	dev=net(3)	InSatisfiedInterests	1.04013	0	1	0
6	12	3	dev=net(3)	InTimedOutInterests	0	0	0	0
6	12	3	dev=net(3)	OutSatisfiedInterests	0	0	0	0
6	12	3	dev=net(3)	OutTimedOutInterests	0	0	0	0
6	12	4	dev=net(4)	InInterests	0.040192	0.00251175	0	0
6	12	4	dev=net(4)	OutInterests	0	0	0	0
6	12	4	dev=net(4)	DropInterests	0	0	0	0
6	12	4	dev=net(4)	InNacks	0	0	0	0
6	12	4	dev=net(4)	OutNacks	0	0	0	0
6	12	4	dev=net(4)	DropNacks	0	0	0	0
6	12	4	dev=net(4)	InData	0	0	0	0
6	12	4	dev=net(4)	OutData	0.040192	0.0429392	0	0
6	12	4	dev=net(4)	DropData	0	0	0	0
6	12	4	dev=net(4)	InSatisfiedInterests	0.040192	0	0	0
6	12	4	dev=net(4)	InTimedOutInterests	0	0	0	0
6	12	4	dev=net(4)	OutSatisfiedInterests	0	0	0	0
6	12	4	dev=net(4)	OutTimedOutInterests	0	0	0	0
6	12	-1	all	SatisfiedInterests	1.08006	0	1	0
6	12	-1	all	TimedOutInterests	0	0	0	0
6	13	1	dev=net(1)	InInterests	0	0	0	0
6	13	1	dev=net(1)	OutInterests	0.166912	0.0104317	0	0
6	13	1	dev=net(1)	DropInterests	0	0	0	0
6	13	1	dev=net(1)	InNacks	0	0	0	0
6	13	1	dev=net(1)	OutNacks	0	0	0	0
6	13	1	dev=net(1)	DropNacks	0	0	0	0
6	13	1	dev=net(1)	InData	0.166912	0.178322	0	0
6	13	1	dev=net(1)	OutData	0	0	0	0
6	13	1	dev=net(1)	DropData	0	0	0	0
6	13	1	dev=net(1)	InSatisfiedInterests	0	0	0	0
6	13	1	dev=net(1)	InTimedOutInterests	0	0	0	0
6	13	1	dev=net(1)	OutSatisfiedInterests	0.166912	0	0	0
6	13	1	dev=net(1)	OutTimedOutInterests	0	0	0	0
6	13	2	dev=net(2)	InInterests	0.166912	0.0104317	0	0
6	13	2	dev=net(2)	OutInterests	0	0	0	0
6	13	2	dev=net(2)	DropInterests	0	0	0	0
6	13	2	dev=net(2)	InNacks	0	0	0	0
6	13	2	dev=net(2)	OutNacks	0	0	0	0
6	13	2	dev=net(2)	DropNacks	0	0	0	0
6	13	2	dev=net(2)	InData	0	0	0	0
6	13	2	dev=net(2)	OutData	0.166912	0.178322	0	0
6	13	2	dev=net(2)	DropData	0	0	0	0
6	13	2	dev=net(2)	InSatisfiedInterests	0.166912	0	0	0
6	13	2	dev=net(2)	InTimedOutInterests	0	0	0	0
6	13	2	dev=net(2)	OutSatisfiedInterests	0	0	0	0
6	13	2	dev=net(2)	OutTimedOutInterests	0	0	0	0
6	13	-1	all	SatisfiedInterests	0.166912	0	0	0
6	13	-1	all	TimedOutInterests	0	0	0	0
6	14	1	dev=net(1)	InInterests	0	0	0	0
6	14	1	dev=net(1)	OutInterests	1.04013	0.0650078	1	0.0625
6	14	1	dev=net(1)	DropInterests	0	0	0	0
6	14	1	dev=net(1)	InNacks	0	0	0	0
6	14	1	dev=net(1)	OutNacks	0	0	0	0
6	14	1	dev=net(1)	DropNacks	0	0	0	0
6	14	1	dev=net(1)	InData	1.04013	1.11123	1	1.06836
6	14	1	dev=net(1)	OutData	0	0	0	0
6	14	1	dev=net(1)	DropData	0	0	0	0
6	14	1	dev=net(1)	InSatisfiedInterests	0	0	0	0
6	14	1	dev=net(1)	InTimedOutInterests	0	0	0	0
6	14	1	dev=net(1)	OutSatisfiedInterests	1.04013	0	1	0
6	14	1	dev=net(1)	OutTimedOutInterests	0	0	0	0
6	14	2	dev=net(2)	InInterests	1.04013	0.0650078	1	0.0625
6	14	2	dev=net(2)	OutInterests	0	0	0	0
6	14	2	dev=net(2)	DropInterests	0.000256	1.575e-05	0	0
6	14	2	dev=net(2)	InNacks	0	0	0	0
6	14	2	dev=net(2)	OutNacks	0	0	0	0
6	14	2	dev=net(2)	DropNacks	0	0	0	0
6	14	2	dev=net(2)	InData	0	0	0	0
6	14	2	dev=net(2)	OutData	1.04013	1.11123	1	1.06836
6	14	2	dev=net(2)	DropData	0	0	0	0
6	14	2	dev=net(2)	InSatisfiedInterests	1.04013	0	1	0
6	14	2	dev=net(2)	InTimedOutInterests	0	0	0	0
6	14	2	dev=net(2)	OutSatisfiedInterests	0	0	0	0
6	14	2	dev=net(2)	OutTimedOutInterests	0	0	0	0
6	14	3	dev=net(3)	InInterests	0.884736	0.0552957	1	0.0625
6	14	3	dev=net(3)	OutInterests	0	0	0	0
6	14	3	dev=net(3)	DropInterests	0	0	0	0
6	14	3	dev=net(3)	InNacks	0	0	0	0
6	14	3	dev=net(3)	OutNacks	0	0	0	0
6	14	3	dev=net(3)	DropNacks	0	0	0	0
6	14	3	dev=net(3)	InData	0	0	0	0
6	14	3	dev=net(3)	OutData	0.884736	0.945216	1	1.06836
6	14	3	dev=net(3)	DropData	0	0	0	0
6	14	3	dev=net(3)	InSatisfiedInterests	0.884736	0	1	0
6	14	3	dev=net(3)	InTimedOutInterests	0	0	0	0
6	14	3	dev=net(3)	OutSatisfiedInterests	0	0	0	0
6	14	3	dev=net(3)	OutTimedOutInterests	0	0	0	0
6	14	-1	all	SatisfiedInterests	1.92461	0	2	0
6	14	-1	all	TimedOutInterests	0	0	0	0
6	15	1	dev=net(1)	InInterests	0	0	0	0
6	15	1	dev=net(1)	OutInterests	1.04013	0.0650078	1	0.0625
6	15	1	dev=net(1)	DropInterests	0	0	0	0
6	15	1	dev=net(1)	InNacks	0	0	0	0
6	15	1	dev=net(1)	OutNacks	0	0	0	0
6	15	1	dev=net(1)	DropNacks	0	0	0	0
6	15	1	dev=net(1)	InData	1.04013	1.11123	1	1.06836
6	15	1	dev=net(1)	OutData	0	0	0	0
6	15	1	dev=net(1)	DropData	0	0	0	0
6	15	1	dev=net(1)	InSatisfiedInterests	0	0	0	0
6	15	1	dev=net(1)	InTimedOutInterests	0	0	0	0
6	15	1	dev=net(1)	OutSatisfiedInterests	1.04013	0	1	0
6	15	1	dev=net(1)	OutTimedOutInterests	0	0	0	0
6	15	2	dev=net(2)	InInterests	0.045312	0.00283175	0	0
6	15	2	dev=net(2)	OutInterests	0	0	0	0
6	15	2	dev=net(2)	DropInterests	0	0	0	0
6	15	2	dev=net(2)	InNacks	0	0	0	0
6	15	2	dev=net(2)	OutNacks	0	0	0	0
6	15	2	dev=net(2)	DropNacks	0	0	0	0
6	15	2	dev=net(2)	InData	0	0	0	0
6	15	2	dev=net(2)	OutData	0.045312	0.0484092	0	0
6	15	2	dev=net(2)	DropData	0	0	0	0
6	15	2	dev=net(2)	InSatisfiedInterests	0.045312	0	0	0
6	15	2	dev=net(2)	InTimedOutInterests	0	0	0	0
6	15	2	dev=net(2)	OutSatisfiedInterests	0	0	0	0
6	15	2	dev=net(2)	OutTimedOutInterests	0	0	0	0
6	15	3	dev=net(3)	InInterests	0.240128	0.0150077	0	0
6	15	3	dev=net(3)	OutInterests	0	0	0	0
6	15	3	dev=net(3)	DropInterests	0.000256	1.575e-05	0	0
6	15	3	dev=net(3)	InNacks	0	0	0	0
6	15	3	dev=net(3)	OutNacks	0	0	0	0
6	15	3	dev=net(3)	DropNacks	0	0	0	0
6	15	3	dev=net(3)	InData	0	0	0	0
6	15	3	dev=net(3)	OutData	0.240128	0.256543	0	0
6	15	3	dev=net(3)	DropData	0	0	0	0
6	15	3	dev=net(3)	InSatisfiedInterests	0.240128	0	0	0
6	15	3	dev=net(3)	InTimedOutInterests	0	0	0	0
6	15	3	dev=net(3)	OutSatisfiedInterests	0	0	0	0
6	15	3	dev=net(3)	OutTimedOutInterests	0	0	0	0
6	15	4	dev=net(4)	InInterests	3.5305	0.220656	4	0.25
6	15	4	dev=net(4)	OutInterests	0	0	0	0
6	15	4	dev=net(4)	DropInterests	0.000256	1.575e-05	0	0
6	15	4	dev=net(4)	InNacks	0	0	0	0
6	15	4	dev=net(4)	OutNacks	0	0	0	0
6	15	4	dev=net(4)	DropNacks	0	0	0	0
6	15	4	dev=net(4)	InData	0	0	0	0
6	15	4	dev=net(4)	OutData	3.5305	3.77184	4	4.27344
6	15	4	dev=net(4)	DropData	0	0	0	0
6	15	4	dev=net(4)	InSatisfiedInterests	3.5305	0	4	0
6	15	4	dev=net(4)	InTimedOutInterests	0	0	0	0
6	15	4	dev=net(4)	OutSatisfiedInterests	0	0	0	0
6	15	4	dev=net(4)	OutTimedOutInterests	0	0	0	0
6	15	-1	all	SatisfiedInterests	3.81542	0	4	0
6	15	-1	all	TimedOutInterests	0	0	0	0
6	16	43	dev=net(43)	InInterests	0	0	0	0
6	16	43	dev=net(43)	OutInterests	0.400128	0.0250077	0	0
6	16	43	dev=net(43)	DropInterests	0	0	0	0
6	16	43	dev=net(43)	InNacks	0	0	0	0
6	16	43	dev=net(43)	OutNacks	0	0	0	0
6	16	43	dev=net(43)	DropNacks	0	0	0	0
6	16	43	dev=net(43)	InData	0.400128	0.42748	0	0
6	16	43	dev=net(43)	OutData	0	0	0	0
6	16	43	dev=net(43)	DropData	0	0	0	0
6	16	43	dev=net(43)	InSatisfiedInterests	0	0	0	0
6	16	43	dev=net(43)	InTimedOutInterests	0	0	0	0
6	16	43	dev=net(43)	OutSatisfiedInterests	0.400128	0	0	0
6	16	43	dev=net(43)	OutTimedOutInterests	0	0	0	0
6	16	1	dev=net(1)	InInterests	0.400128	0.0250077	0	0
6	16	1	dev=net(1)	OutInterests	0	0	0	0
6	16	1	dev=net(1)	DropInterests	0	0	0	0
6	16	1	dev=net(1)	InNacks	0	0	0	0
6	16	1	dev=net(1)	OutNacks	0	0	0	0
6	16	1	dev=net(1)	DropNacks	0	0	0	0
6	16	1	dev=net(1)	InData	0	0	0	0
6	16	1	dev=net(1)	OutData	0.400128	0.42748	0	0
6	16	1	dev=net(1)	DropData	0	0	0	0
6	16	1	dev=net(1)	InSatisfiedInterests	0.400128	0	0	0
6	16	1	dev=net(1)	InTimedOutInterests	0	0	0	0
6	16	1	dev=net(1)	OutSatisfiedInterests	0	0	0	0
6	16	1	dev=net(1)	OutTimedOutInterests	0	0	0	0
6	16	27	dev=net(27)	InInterests	0.160256	0.0100157	0	0
6	16	27	dev=net(27)	OutInterests	0	0	0	0
6	16	27	dev=net(27)	DropInterests	0	0	0	0
6	16	27	dev=net(27)	InNacks	0	0	0	0
6	16	27	dev=net(27)	OutNacks	0	0	0	0
6	16	27	dev=net(27)	DropNacks	0	0	0	0
6	16	27	dev=net(27)	InData	0	0	0	0
6	16	27	dev=net(27)	OutData	0.160256	0.171211	0	0
6	16	27	dev=net(27)	DropData	0	0	0	0
6	16	27	dev=net(27)	InSatisfiedInterests	0.160256	0	0	0
6	16	27	dev=net(27)	InTimedOutInterests	0	0	0	0
6	16	27	dev=net(27)	OutSatisfiedInterests	0	0	0	0
6	16	27	dev=net(27)	OutTimedOutInterests	0	0	0	0
6	16	-1	all	SatisfiedInterests	0.560384	0	0	0
6	16	-1	all	TimedOutInterests	0	0	0	0
6	17	1	dev=net(1)	InInterests	0	0	0	0
6	17	1	dev=net(1)	OutInterests	0.040192	0.00251175	0	0
6	17	1	dev=net(1)	DropInterests	0	0	0	0
6	17	1	dev=net(1)	InNacks	0	0	0	0
6	17	1	dev=net(1)	OutNacks	0	0	0	0
6	17	1	dev=net(1)	DropNacks	0	0	0	0
6	17	1	dev=net(1)	InData	0.040192	0.0429392	0	0
6	17	1	dev=net(1)	OutData	0	0	0	0
6	17	1	dev=net(1)	DropData	0	0	0	0
6	17	1	dev=net(1)	InSatisfiedInterests	0	0	0	0
6	17	1	dev=net(1)	InTimedOutInterests	0	0	0	0
6	17	1	dev=net(1)	OutSatisfiedInterests	0.040192	0	0	0
6	17	1	dev=net(1)	OutTimedOutInterests	0	0	0	0
6	17	19	dev=net(19)	InInterests	0.040192	0.00251175	0	0
6	17	19	dev=net(19)	OutInterests	0	0	0	0
6	17	19	dev=net(19)	DropInterests	0	0	0	0
6	17	19	dev=net(19)	InNacks	0	0	0	0
6	17	19	dev=net(19)	OutNacks	0	0	0	0
6	17	19	dev=net(19)	DropNacks	0	0	0	0
6	17	19	dev=net(19)	InData	0	0	0	0
6	17	19	dev=net(19)	OutData	0.040192	0.0429392	0	0
6	17	19	dev=net(19)	DropData	0	0	0	0
6	17	19	dev=net(19)	InSatisfiedInterests	0.040192	0	0	0
6	17	19	dev=net(19)	InTimedOutInterests	0	0	0	0
6	17	19	dev=net(19)	OutSatisfiedInterests	0	0	0	0
6	17	19	dev=net(19)	OutTimedOutInterests	0	0	0	0
6	17	29	dev=net(29)	InInterests	0.961536	0.0600958	1	0.0625
6	17	29	dev=net(29)	OutInterests	0	0	0	0
6	17	29	dev=net(29)	DropInterests	0.000256	1.575e-05	0	0
6	17	29	dev=net(29)	InNacks	0	0	0	0
6	17	29	dev=net(29)	OutNacks	0	0	0	0
6	17	29	dev=net(29)	DropNacks	0	0	0	0
6	17	29	dev=net(29)	InData	0	0	0	0
6	17	29	dev=net(29)	OutData	0.961536	1.02727	1	1.06836
6	17	29	dev=net(29)	DropData	0	0	0	0
6	17	29	dev=net(29)	InSatisfiedInterests	0.961536	0	1	0
6	17	29	dev=net(29)	InTimedOutInterests	0	0	0	0
6	17	29	dev=net(29)	OutSatisfiedInterests	0	0	0	0
6	17	29	dev=net(29)	OutTimedOutInterests	0	0	0	0
6	17	-1	all	SatisfiedInterests	1.00147	0	1	0
6	17	-1	all	TimedOutInterests	0	0	0	0
6	18	1	dev=net(1)	InInterests	0	0	0	0
6	18	1	dev=net(1)	OutInterests	0.166912	0.0104317	0	0
6	18	1	dev=net(1)	DropInterests	0	0	0	0
6	18	1	dev=net(1)	InNacks	0	0	0	0
6	18	1	dev=net(1)	OutNacks	0	0	0	0
6	18	1	dev=net(1)	DropNacks	0	0	0	0
6	18	1	dev=net(1)	InData	0.166912	0.178322	0	0
6	18	1	dev=net(1)	OutData	0	0	0	0
6	18	1	dev=net(1)	DropData	0	0	0	0
6	18	1	dev=net(1)	InSatisfiedInterests	0	0	0	0
6	18	1	dev=net(1)	InTimedOutInterests	0	0	0	0
6	18	1	dev=net(1)	OutSatisfiedInterests	0.166912	0	0	0
6	18	1	dev=net(1)	OutTimedOutInterests	0	0	0	0
6	18	31	dev=net(31)	InInterests	0.166912	0.0104317	0	0
6	18	31	dev=net(31)	OutInterests	0	0	0	0
6	18	31	dev=net(31)	DropInterests	0	0	0	0
6	18	31	dev=net(31)	InNacks	0	0	0	0
6	18	31	dev=net(31)	OutNacks	0	0	0	0
6	18	31	dev=net(31)	DropNacks	0	0	0	0
6	18	31	dev=net(31)	InData	0	0	0	0
6	18	31	dev=net(31)	OutData	0.166912	0.178322	0	0
6	18	31	dev=net(31)	DropData	0	0	0	0
6	18	31	dev=net(31)	InSatisfiedInterests	0.166912	0	0	0
6	18	31	dev=net(31)	InTimedOutInterests	0	0	0	0
6	18	31	dev=net(31)	OutSatisfiedInterests	0	0	0	0
6	18	31	dev=net(31)	OutTimedOutInterests	0	0	0	0
6	18	-1	all	SatisfiedInterests	0.166912	0	0	0
6	18	-1	all	TimedOutInterests	0	0	0	0
6	19	1	dev=net(1)	InInterests	0	0	0	0
6	19	1	dev=net(1)	OutInterests	0.884736	0.0552957	1	0.0625
6	19	1	dev=net(1)	DropInterests	0	0	0	0
6	19	1	dev=net(1)	InNacks	0	0	0	0
6	19	1	dev=net(1)	OutNacks	0	0	0	0
6	19	1	dev=net(1)	DropNacks	0	0	0	0
6	19	1	dev=net(1)	InData	0.884736	0.945216	1	1.06836
6	19	1	dev=net(1)	OutData	0	0	0	0
6	19	1	dev=net(1)	DropData	0	0	0	0
6	19	1	dev=net(1)	InSatisfiedInterests	0	0	0	0
6	19	1	dev=net(1)	InTimedOutInterests	0	0	0	0
6	19	1	dev=net(1)	OutSatisfiedInterests	0.884736	0	1	0
6	19	1	dev=net(1)	OutTimedOutInterests	0	0	0	0
6	19	16	dev=net(16)	InInterests	0.884736	0.0552957	1	0.0625
6	19	16	dev=net(16)	OutInterests	0	0	0	0
6	19	16	dev=net(16)	DropInterests	0	0	0	0
6	19	16	dev=net(16)	InNacks	0	0	0	0
6	19	16	dev=net(16)	OutNacks	0	0	0	0
6	19	16	dev=net(16)	DropNacks	0	0	0	0
6	19	16	dev=net(16)	InData	0	0	0	0
6	19	16	dev=net(16)	OutData	0.884736	0.945216	1	1.06836
6	19	16	dev=net(16)	DropData	0	0	0	0
6	19	16	dev=net(16)	InSatisfiedInterests	0.884736	0	1	0
6	19	16	dev=net(16)	InTimedOutInterests	0	0	0	0
6	19	16	dev=net(16)	OutSatisfiedInterests	0	0	0	0
6	19	16	dev=net(16)	OutTimedOutInterests	0	0	0	0
6	19	-1	all	SatisfiedInterests	0.884736	0	1	0
6	19	-1	all	TimedOutInterests	0	0	0	0
6	20	1	dev=net(1)	InInterests	0	0	0	0
6	20	1	dev=net(1)	OutInterests	0.045312	0.00283175	0	0
6	20	1	dev=net(1)	DropInterests	0	0	0	0
6	20	1	dev=net(1)	InNacks	0	0	0	0
6	20	1	dev=net(1)	OutNacks	0	0	0	0
6	20	1	dev=net(1)	DropNacks	0	0	0	0
6	20	1	dev=net(1)	InData	0.045312	0.0484092	0	0
6	20	1	dev=net(1)	OutData	0	0	0	0
6	20	1	dev=net(1)	DropData	0	0	0	0
6	20	1	dev=net(1)	InSatisfiedInterests	0	0	0	0
6	20	1	dev=net(1)	InTimedOutInterests	0	0	0	0
6	20	1	dev=net(1)	OutSatisfiedInterests	0.045312	0	0	0
6	20	1	dev=net(1)	OutTimedOutInterests	0	0	0	0
6	20	6	dev=net(6)	InInterests	0.045312	0.00283175	0	0
6	20	6	dev=net(6)	OutInterests	0	0	0	0
6	20	6	dev=net(6)	DropInterests	0	0	0	0
6	20	6	dev=net(6)	InNacks	0	0	0	0
6	20	6	dev=net(6)	OutNacks	0	0	0	0
6	20	6	dev=net(6)	DropNacks	0	0	0	0
6	20	6	dev=net(6)	InData	0	0	0	0
6	20	6	dev=net(6)	OutData	0.045312	0.0484092	0	0
6	20	6	dev=net(6)	DropData	0	0	0	0
6	20	6	dev=net(6)	InSatisfiedInterests	0.045312	0	0	0
6	20	6	dev=net(6)	InTimedOutInterests	0	0	0	0
6	20	6	dev=net(6)	OutSatisfiedInterests	0	0	0	0
6	20	6	dev=net(6)	OutTimedOutInterests	0	0	0	0
6	20	-1	all	SatisfiedInterests	0.045312	0	0	0
6	20	-1	all	TimedOutInterests	0	0	0	0
6	21	1	dev=net(1)	InInterests	0	0	0	0
6	21	1	dev=net(1)	OutInterests	0.240128	0.0150077	0	0
6	21	1	dev=net(1)	DropInterests	0	0	0	0
6	21	1	dev=net(1)	InNacks	0	0	0	0
6	21	1	dev=net(1)	OutNacks	0	0	0	0
6	21	1	dev=net(1)	DropNacks	0	0	0	0
6	21	1	dev=net(1)	InData	0.240128	0.256543	0	0
6	21	1	dev=net(1)	OutData	0	0	0	0
6	21	1	dev=net(1)	DropData	0	0	0	0
6	21	1	dev=net(1)	InSatisfiedInterests	0	0	0	0
6	21	1	dev=net(1)	InTimedOutInterests	0	0	0	0
6	21	1	dev=net(1)	OutSatisfiedInterests	0.240128	0	0	0
6	21	1	dev=net(1)	OutTimedOutInterests	0	0	0	0
6	21	2	dev=net(2)	InInterests	0.240128	0.0150077	0	0
6	21	2	dev=net(2)	OutInterests	0	0	0	0
6	21	2	dev=net(2)	DropInterests	0	0	0	0
6	21	2	dev=net(2)	InNacks	0	0	0	0
6	21	2	dev=net(2)	OutNacks	0	0	0	0
6	21	2	dev=net(2)	DropNacks	0	0	0	0
6	21	2	dev=net(2)	InData	0	0	0	0
6	21	2	dev=net(2)	OutData	0.240128	0.256543	0	0
6	21	2	dev=net(2)	DropData	0	0	0	0
6	21	2	dev=net(2)	InSatisfiedInterests	0.240128	0	0	0
6	21	2	dev=net(2)	InTimedOutInterests	0	0	0	0
6	21	2	dev=net(2)	OutSatisfiedInterests	0	0	0	0
6	21	2	dev=net(2)	OutTimedOutInterests	0	0	0	0
6	21	-1	all	SatisfiedInterests	0.240128	0	0	0
6	21	-1	all	TimedOutInterests	0	0	0	0
6	22	1	dev=net(1)	InInterests	0	0	0	0
6	22	1	dev=net(1)	OutInterests	3.5305	0.220656	4	0.25
6	22	1	dev=net(1)	DropInterests	0	0	0	0
6	22	1	dev=net(1)	InNacks	0	0	0	0
6	22	1	dev=net(1)	OutNacks	0	0	0	0
6	22	1	dev=net(1)	DropNacks	0	0	0	0
6	22	1	dev=net(1)	InData	3.5305	3.77184	4	4.27344
6	22	1	dev=net(1)	OutData	0	0	0	0
6	22	1	dev=net(1)	DropData	0	0	0	0
6	22	1	dev=net(1)	InSatisfiedInterests	0	0	0	0
6	22	1	dev=net(1)	InTimedOutInterests	0	0	0	0
6	22	1	dev=net(1)	OutSatisfiedInterests	3.5305	0	4	0
6	22	1	dev=net(1)	OutTimedOutInterests	0	0	0	0
6	22	33	dev=net(33)	InInterests	3.53562	0.220976	4	0.25
6	22	33	dev=net(33)	OutInterests	0	0	0	0
6	22	33	dev=net(33)	DropInterests	0.000256	1.575e-05	0	0
6	22	33	dev=net(33)	InNacks	0	0	0	0
6	22	33	dev=net(33)	OutNacks	0	0	0	0
6	22	33	dev=net(33)	DropNacks	0	0	0	0
6	22	33	dev=net(33)	InData	0	0	0	0
6	22	33	dev=net(33)	OutData	3.53562	3.77731	4	4.27344
6	22	33	dev=net(33)	DropData	0	0	0	0
6	22	33	dev=net(33)	InSatisfiedInterests	3.53562	0	4	0
6	22	33	dev=net(33)	InTimedOutInterests	0	0	0	0
6	22	33	dev=net(33)	OutSatisfiedInterests	0	0	0	0
6	22	33	dev=net(33)	OutTimedOutInterests	0	0	0	0
6	22	21	dev=net(21)	InInterests	1.1305	0.0706558	1	0.0625
6	22	21	dev=net(21)	OutInterests	0	0	0	0
6	22	21	dev=net(21)	DropInterests	0	0	0	0
6	22	21	dev=net(21)	InNacks	0	0	0	0
6	22	21	dev=net(21)	OutNacks	0	0	0	0
6	22	21	dev=net(21)	DropNacks	0	0	0	0
6	22	21	dev=net(21)	InData	0	0	0	0
6	22	21	dev=net(21)	OutData	1.1305	1.20778	1	1.06836
6	22	21	dev=net(21)	DropData	0	0	0	0
6	22	21	dev=net(21)	InSatisfiedInterests	1.1305	0	1	0
6	22	21	dev=net(21)	InTimedOutInterests	0	0	0	0
6	22	21	dev=net(21)	OutSatisfiedInterests	0	0	0	0
6	22	21	dev=net(21)	OutTimedOutInterests	0	0	0	0
6	22	-1	all	SatisfiedInterests	4.66586	0	5	0
6	22	-1	all	TimedOutInterests	0	0	0	0
6	48	1	dev=net(1)	InInterests	0	0	0	0
6	48	1	dev=net(1)	OutInterests	0.160256	0.0100157	0	0
6	48	1	dev=net(1)	DropInterests	0	0	0	0
6	48	1	dev=net(1)	InNacks	0	0	0	0
6	48	1	dev=net(1)	OutNacks	0	0	0	0
6	48	1	dev=net(1)	DropNacks	0	0	0	0
6	48	1	dev=net(1)	InData	0.160256	0.171211	0	0
6	48	1	dev=net(1)	OutData	0	0	0	0
6	48	1	dev=net(1)	DropData	0	0	0	0
6	48	1	dev=net(1)	InSatisfiedInterests	0	0	0	0
6	48	1	dev=net(1)	InTimedOutInterests	0	0	0	0
6	48	1	dev=net(1)	OutSatisfiedInterests	0.160256	0	0	0
6	48	1	dev=net(1)	OutTimedOutInterests	0	0	0	0
6	48	2	dev=local(2)	InInterests	0.160256	0	0	0
6	48	2	dev=local(2)	OutInterests	0	0	0	0
6	48	2	dev=local(2)	DropInterests	0	0	0	0
6	48	2	dev=local(2)	InNacks	0	0	0	0
6	48	2	dev=local(2)	OutNacks	0	0	0	0
6	48	2	dev=local(2)	DropNacks	0	0	0	0
6	48	2	dev=local(2)	InData	0	0	0	0
6	48	2	dev=local(2)	OutData	0.160256	0.171211	0	0
6	48	2	dev=local(2)	DropData	0	0	0	0
6	48	2	dev=local(2)	InSatisfiedInterests	0.160256	0	0	0
6	48	2	dev=local(2)	InTimedOutInterests	0	0	0	0
6	48	2	dev=local(2)	OutSatisfiedInterests	0	0	0	0
6	48	2	dev=local(2)	OutTimedOutInterests	0	0	0	0
6	48	-1	all	SatisfiedInterests	0.160256	0	0	0
6	48	-1	all	TimedOutInterests	0	0	0	0
6	64	1	dev=net(1)	InInterests	0.400128	0.0250077	0	0
6	64	1	dev=net(1)	OutInterests	0	0	0	0
6	64	1	dev=net(1)	DropInterests	0	0	0	0
6	64	1	dev=net(1)	InNacks	0	0	0	0
6	64	1	dev=net(1)	OutNacks	0	0	0	0
6	64	1	dev=net(1)	DropNacks	0	0	0	0
6	64	1	dev=net(1)	InData	0	0	0	0
6	64	1	dev=net(1)	OutData	0.400128	0.42748	0	0
6	64	1	dev=net(1)	DropData	0	0	0	0
6	64	1	dev=net(1)	InSatisfiedInterests	0.400128	0	0	0
6	64	1	dev=net(1)	InTimedOutInterests	0	0	0	0
6	64	1	dev=net(1)	OutSatisfiedInterests	0	0	0	0
6	64	1	dev=net(1)	OutTimedOutInterests	0	0	0	0
6	64	2	dev=local(2)	InInterests	0	0	0	0
6	64	2	dev=local(2)	OutInterests	0.400128	0.0250077	0	0
6	64	2	dev=local(2)	DropInterests	0	0	0	0
6	64	2	dev=local(2)	InNacks	0	0	0	0
6	64	2	dev=local(2)	OutNacks	0	0	0	0
6	64	2	dev=local(2)	DropNacks	0	0	0	0
6	64	2	dev=local(2)	InData	0.400128	0	0	0
6	64	2	dev=local(2)	OutData	0	0	0	0
6	64	2	dev=local(2)	DropData	0	0	0	0
6	64	2	dev=local(2)	InSatisfiedInterests	0	0	0	0
6	64	2	dev=local(2)	InTimedOutInterests	0	0	0	0
6	64	2	dev=local(2)	OutSatisfiedInterests	0.400128	0	0	0
6	64	2	dev=local(2)	OutTimedOutInterests	0	0	0	0
6	64	-1	all	SatisfiedInterests	0.400128	0	0	0
6	64	-1	all	TimedOutInterests	0	0	0	0
6	82	1	dev=net(1)	InInterests	0	0	0	0
6	82	1	dev=net(1)	OutInterests	0.040192	0.00251175	0	0
6	82	1	dev=net(1)	DropInterests	0	0	0	0
6	82	1	dev=net(1)	InNacks	0	0	0	0
6	82	1	dev=net(1)	OutNacks	0	0	0	0
6	82	1	dev=net(1)	DropNacks	0	0	0	0
6	82	1	dev=net(1)	InData	0.040192	0.0429392	0	0
6	82	1	dev=net(1)	OutData	0	0	0	0
6	82	1	dev=net(1)	DropData	0	0	0	0
6	82	1	dev=net(1)	InSatisfiedInterests	0	0	0	0
6	82	1	dev=net(1)	InTimedOutInterests	0	0	0	0
6	82	1	dev=net(1)	OutSatisfiedInterests	0.040192	0	0	0
6	82	1	dev=net(1)	OutTimedOutInterests	0	0	0	0
6	82	2	dev=local(2)	InInterests	0.040192	0	0	0
6	82	2	dev=local(2)	OutInterests	0	0	0	0
6	82	2	dev=local(2)	DropInterests	0	0	0	0
6	82	2	dev=local(2)	InNacks	0	0	0	0
6	82	2	dev=local(2)	OutNacks	0	0	0	0
6	82	2	dev=local(2)	DropNacks	0	0	0	0
6	82	2	dev=local(2)	InData	0	0	0	0
6	82	2	dev=local(2)	OutData	0.040192	0.0429392	0	0
6	82	2	dev=local(2)	DropData	0	0	0	0
6	82	2	dev=local(2)	InSatisfiedInterests	0.040192	0	0	0
6	82	2	dev=local(2)	InTimedOutInterests	0	0	0	0
6	82	2	dev=local(2)	OutSatisfiedInterests	0	0	0	0
6	82	2	dev=local(2)	OutTimedOutInterests	0	0	0	0
6	82	-1	all	SatisfiedInterests	0.040192	0	0	0
6	82	-1	all	TimedOutInterests	0	0	0	0
